test_id,gene_id,gene,locus,sample_1,sample_2,status,value_1,value_2,log2(fold_change),test_stat,p_value,q_value,significant
XLOC_018526,XLOC_018526,IL4,chr5:132009677-132018370,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018546,XLOC_018546,SLC25A48,chr5:135170364-135224326,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018547,XLOC_018547,FBXL21,chr5:135266005-135277367,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018552,XLOC_018552,PKD2L2,chr5:137225124-137368802,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018553,XLOC_018553,WNT8A,chr5:137419773-137427199,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018578,XLOC_018578,VTRNA1-2,chr5:140098510-140098598,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018579,XLOC_018579,VTRNA1-3,chr5:140105743-140105831,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018581,XLOC_018581,PCDHB1,chr5:140425789-140457609,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018587,XLOC_018587,PCDHB17,chr5:140535579-140537990,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018598,XLOC_018598,PCDHB19P,chr5:140619688-140624312,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018602,XLOC_018602,LOC100505658,chr5:140894587-140998622,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018607,XLOC_018607,LOC101926975,chr5:142125164-142140558,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018609,XLOC_018609,MIR5197,chr5:143059424-143059536,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018610,XLOC_018610,HMHB1,chr5:143191725-143200284,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018614,XLOC_018614,POU4F3,chr5:145718586-145720083,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018616,XLOC_018616,STK32A,chr5:146614578-146767418,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018617,XLOC_018617,JAKMIP2-AS1,chr5:146939556-147162411,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018618,XLOC_018618,SCGB3A2,chr5:147258273-147261756,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018620,XLOC_018620,SPINK14,chr5:147549295-147554961,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018621,XLOC_018621,SPINK6,chr5:147582356-147594700,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018622,XLOC_018622,SPINK13,chr5:147647869-147763413,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018623,XLOC_018623,SPINK7,chr5:147647869-147763413,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018624,XLOC_018624,SPINK9,chr5:147647869-147763413,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018631,XLOC_018631,"MIR143,MIR143HG",chr5:148786407-148812399,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018632,XLOC_018632,MIR145,chr5:148786407-148812399,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018650,XLOC_018650,CTB-12O2.1,chr5:151338458-151650010,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018651,XLOC_018651,GRIA1,chr5:152870083-153193429,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018661,XLOC_018661,ITK,chr5:156607906-156682109,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018664,XLOC_018664,C5orf52,chr5:157098560-157107162,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018674,XLOC_018674,MIR3142,chr5:159901408-159901490,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018675,XLOC_018675,MIR146A,chr5:159912358-159912457,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018676,XLOC_018676,GABRA6,chr5:161112657-161129598,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018682,XLOC_018682,LOC102546299,chr5:163897284-163969989,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018683,XLOC_018683,TENM2,chr5:166711842-167691162,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018687,XLOC_018687,MIR103B1,chr5:167982627-168006614,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018688,XLOC_018688,CTB-174D11.1,chr5:168088737-168728133,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018691,XLOC_018691,MIR378E,chr5:169064250-169510386,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018692,XLOC_018692,FOXI1,chr5:169532916-169536729,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018695,XLOC_018695,KCNIP1,chr5:169780490-170163637,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018696,XLOC_018696,CTD-2270F17.1,chr5:169780490-170163637,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018699,XLOC_018699,TLX3,chr5:170736287-170739138,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018702,XLOC_018702,SMIM23,chr5:171212875-171218092,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018705,XLOC_018705,LOC101928093,chr5:172182505-172189565,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018712,XLOC_018712,MIR8056,chr5:172774457-172774539,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018713,XLOC_018713,LOC285593,chr5:173006636-173012071,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018715,XLOC_018715,C5orf47,chr5:173416161-173433143,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018716,XLOC_018716,HMP19,chr5:173472606-173536182,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018718,XLOC_018718,MIR4634,chr5:174178736-174178790,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018720,XLOC_018720,HRH2,chr5:175085039-175113245,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018721,XLOC_018721,CPLX2,chr5:175223609-175311023,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018722,XLOC_018722,FAM153B,chr5:175490711-175541801,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018729,XLOC_018729,EIF4E1B,chr5:176057682-176073642,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018731,XLOC_018731,LOC102577424,chr5:176170205-176170922,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018738,XLOC_018738,SLC34A1,chr5:176811431-176825849,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018758,XLOC_018758,MIR6165,chr5:179289070-179334856,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018761,XLOC_018761,BTNL8,chr5:180326076-180377906,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018762,XLOC_018762,BTNL3,chr5:180415844-180433727,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018764,XLOC_018764,OR2V2,chr5:180581942-180582890,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018768,XLOC_018768,"LOC100132287,LOC100133331",chr5:180750506-180755196,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018769,XLOC_018769,OR4F3,chr5:180794287-180795226,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018775,XLOC_018775,MIR4456,chr5:535954-535997,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018776,XLOC_018776,LOC100996325,chr5:602283-612325,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018782,XLOC_018782,MIR4635,chr5:1050488-1112172,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018785,XLOC_018785,MIR4457,chr5:1309424-1309492,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018789,XLOC_018789,MIR6075,chr5:1461541-1524076,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018792,XLOC_018792,MIR4277,chr5:1708899-1708983,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018794,XLOC_018794,LOC101929034,chr5:1856083-1856682,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018796,XLOC_018796,LOC100506858,chr5:2303833-2312315,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018797,XLOC_018797,IRX2,chr5:2746278-2751769,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018798,XLOC_018798,LINC01019,chr5:3417265-3536208,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018799,XLOC_018799,LOC102467075,chr5:3417265-3536208,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018801,XLOC_018801,FLJ33360,chr5:6310553-6337405,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018805,XLOC_018805,MIR4278,chr5:6827965-6828034,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018806,XLOC_018806,MIR4454,chr5:7269415-7269467,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018810,XLOC_018810,LOC729506,chr5:8333595-8457677,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018812,XLOC_018812,MIR4636,chr5:9035137-9546233,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018813,XLOC_018813,TAS2R1,chr5:9629108-9630463,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018814,XLOC_018814,LOC285692,chr5:9641426-9903936,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018817,XLOC_018817,ROPN1L-AS1,chr5:10440846-10441963,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018818,XLOC_018818,LOC101929412,chr5:10493638-10502840,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018823,XLOC_018823,MIR4637,chr5:14704908-14871887,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018824,XLOC_018824,LOC101929454,chr5:15191754-15266669,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018825,XLOC_018825,CTD-2350J17.1,chr5:15500304-15939905,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018826,XLOC_018826,11-Mar,chr5:16067473-16179897,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018832,XLOC_018832,LOC401177,chr5:17379014-17387419,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018835,XLOC_018835,CDH10,chr5:24487208-24645085,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018836,XLOC_018836,LOC340107,chr5:24835388-24840692,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018837,XLOC_018837,CDH9,chr5:26880708-27038689,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018838,XLOC_018838,LOC101929681,chr5:29380195-29396083,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018840,XLOC_018840,MIR4279,chr5:31799030-32111038,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018848,XLOC_018848,AGXT2,chr5:34998205-35048240,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018849,XLOC_018849,PRLR,chr5:35048860-35230691,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018850,XLOC_018850,CAPSL,chr5:35904397-35938881,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018851,XLOC_018851,UGT3A1,chr5:35953190-36001130,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018854,XLOC_018854,MIR580,chr5:36103413-36152015,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018860,XLOC_018860,GDNF,chr5:37812778-37839782,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018862,XLOC_018862,EGFLAM-AS2,chr5:38258510-38465582,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018864,XLOC_018864,MIR3650,chr5:38475064-38671318,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018866,XLOC_018866,LINC01265,chr5:38693314-38845931,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018875,XLOC_018875,SNORD72,chr5:40831429-40835387,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018876,XLOC_018876,MROH2B,chr5:40998121-41071444,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018880,XLOC_018880,LOC101926960,chr5:42155934-42175447,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018895,XLOC_018895,EMB,chr5:49692030-49737234,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018896,XLOC_018896,LOC100287592,chr5:50265050-50266021,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018900,XLOC_018900,MIR581,chr5:53180613-53606403,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018901,XLOC_018901,LOC102467080,chr5:53955986-54040086,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018905,XLOC_018905,MIR449A,chr5:54408798-54469005,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018906,XLOC_018906,MIR449B,chr5:54408798-54469005,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018907,XLOC_018907,MIR449C,chr5:54408798-54469005,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018912,XLOC_018912,MIR5687,chr5:54603575-54830906,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018917,XLOC_018917,LOC102467147,chr5:55753621-55777596,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018921,XLOC_018921,LOC101928539,chr5:57186157-57194989,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018922,XLOC_018922,LOC101928569,chr5:57403458-57418168,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018930,XLOC_018930,LOC101928651,chr5:60933635-61002362,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018931,XLOC_018931,LOC100506526,chr5:61028616-61031525,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018933,XLOC_018933,HTR1A,chr5:63255874-63258119,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018939,XLOC_018939,LOC100303749,chr5:65222381-65376851,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018940,XLOC_018940,LOC101928769,chr5:65803372-65807432,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018946,XLOC_018946,GUSBP3,chr5:68935289-69006354,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018950,XLOC_018950,LOC647859,chr5:70370029-70388897,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018951,XLOC_018951,GUSBP9,chr5:70516052-70555122,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018957,XLOC_018957,LINC01335,chr5:73602234-73604150,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018969,XLOC_018969,OTP,chr5:76924536-76934522,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018980,XLOC_018980,LOC644936,chr5:79594916-79596297,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018981,XLOC_018981,CRSP8P,chr5:79646423-79647785,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018982,XLOC_018982,ANKRD34B,chr5:79852573-79866304,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018990,XLOC_018990,LINC01338,chr5:82146683-82155655,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018992,XLOC_018992,SCARNA18,chr5:82348664-82373272,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018995,XLOC_018995,MIR4280,chr5:86410695-86410771,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018998,XLOC_018998,LOC102546226,chr5:87564698-87734907,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_018999,XLOC_018999,"LINC00461,MIR9-2",chr5:87836596-87980620,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019001,XLOC_019001,MIR3660,chr5:89312437-89312537,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019013,XLOC_019013,SPATA9,chr5:94994019-95018714,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019018,XLOC_019018,LIX1,chr5:96427573-96478520,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019025,XLOC_019025,SLCO6A1,chr5:101707485-101834720,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019026,XLOC_019026,LINC00491,chr5:101917071-102007168,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019028,XLOC_019028,LOC102467212,chr5:102864134-102877686,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019030,XLOC_019030,LOC102467213,chr5:106150897-106346715,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019039,XLOC_019039,LOC102467216,chr5:111992124-112018585,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019048,XLOC_019048,LOC102467217,chr5:114977821-115008349,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019053,XLOC_019053,LOC102467223,chr5:116078997-116097905,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019058,XLOC_019058,LOC101927379,chr5:121964646-122066255,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019062,XLOC_019062,LOC101927488,chr5:125608209-125620867,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019068,XLOC_019068,MIR4460,chr5:128732754-128732840,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019075,XLOC_019075,MIR6830,chr5:131520568-131563556,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019077,XLOC_019077,MIR3936,chr5:131630144-131731306,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019079,XLOC_019079,IL5,chr5:131877135-131879214,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019087,XLOC_019087,MIR1289-2,chr5:132532151-132948223,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019094,XLOC_019094,LOC102546229,chr5:133764741-133770738,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019097,XLOC_019097,C5orf66-AS1,chr5:134363423-134735577,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019098,XLOC_019098,C5orf66-AS2,chr5:134363423-134735577,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019100,XLOC_019100,C5orf20,chr5:134779903-134783038,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019101,XLOC_019101,TIFAB,chr5:134784557-134788089,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019102,XLOC_019102,NEUROG1,chr5:134869971-134871639,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019104,XLOC_019104,LOC340074,chr5:134984371-134989624,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019105,XLOC_019105,IL9,chr5:135227934-135231516,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019106,XLOC_019106,LECT2,chr5:135282599-135290723,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019107,XLOC_019107,VTRNA2-1,chr5:135416186-135416286,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019109,XLOC_019109,LOC389332,chr5:135527155-135528851,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019110,XLOC_019110,TRPC7,chr5:135548998-135701164,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019113,XLOC_019113,MIR874,chr5:136953188-137071779,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019123,XLOC_019123,SNORD63,chr5:137890570-137911318,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019127,XLOC_019127,MZB1,chr5:138723256-138725605,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019133,XLOC_019133,LOC101929696,chr5:139120931-139125808,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019140,XLOC_019140,MIR6831,chr5:139937852-139944189,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019145,XLOC_019145,LOC101926905,chr5:140425789-140457609,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019158,XLOC_019158,ARHGAP26-AS1,chr5:142150291-142608572,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019162,XLOC_019162,GRXCR2,chr5:145239295-145252531,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019167,XLOC_019167,PPP2R2B-IT1,chr5:145969066-146461083,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019169,XLOC_019169,JAKMIP2,chr5:146939556-147162411,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019173,XLOC_019173,HTR4,chr5:147830594-148034090,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019178,XLOC_019178,LOC644762,chr5:149237518-149324356,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019194,XLOC_019194,SLC36A3,chr5:150655925-150683334,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019197,XLOC_019197,MIR6499,chr5:150883652-150948505,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019201,XLOC_019201,GLRA1,chr5:151202073-151304397,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019202,XLOC_019202,NMUR2,chr5:151771101-151784840,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019203,XLOC_019203,LOC101927134,chr5:151998524-152351909,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019207,XLOC_019207,MIR3141,chr5:153975571-153975632,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019211,XLOC_019211,HAVCR1,chr5:156456530-156485970,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019214,XLOC_019214,FAM71B,chr5:156589343-156593279,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019219,XLOC_019219,LOC101927697,chr5:157747711-157836781,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019222,XLOC_019222,IL12B,chr5:158741790-158757481,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019223,XLOC_019223,LOC285627,chr5:158875563-158893284,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019224,XLOC_019224,LOC101927766,chr5:159203781-159298391,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019230,XLOC_019230,ATP10B,chr5:159990126-160279219,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019231,XLOC_019231,LOC285629,chr5:160358785-160365633,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019235,XLOC_019235,LOC101927835,chr5:163875427-163894408,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019236,XLOC_019236,CTB-7E3.1,chr5:166332226-166353375,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019239,XLOC_019239,MIR103A1,chr5:167982627-168006614,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019241,XLOC_019241,MIR218-2,chr5:168088737-168728133,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019242,XLOC_019242,MIR585,chr5:168088737-168728133,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019244,XLOC_019244,LINC01187,chr5:169618650-169626145,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019247,XLOC_019247,MIR3912,chr5:170813659-170813764,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019257,XLOC_019257,LOC101928136,chr5:173134601-173173212,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019258,XLOC_019258,LOC101928154,chr5:173213792-173217945,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019259,XLOC_019259,FLJ16171,chr5:174346084-174422734,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019260,XLOC_019260,DRD1,chr5:174867674-174871163,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019262,XLOC_019262,LOC100996385,chr5:175476680-175489058,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019270,XLOC_019270,MIR4281,chr5:176047209-176057557,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019276,XLOC_019276,PFN3,chr5:176827107-176827637,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019285,XLOC_019285,FAM153A,chr5:177150364-177207505,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019286,XLOC_019286,PROP1,chr5:177419235-177423243,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019288,XLOC_019288,GMCL1P1,chr5:177611510-177614433,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019293,XLOC_019293,AACSP1,chr5:178191863-178203277,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019294,XLOC_019294,GRM6,chr5:178405329-178422124,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019298,XLOC_019298,C5orf60,chr5:179068557-179072047,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019301,XLOC_019301,MIR1229,chr5:179224597-179285840,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019305,XLOC_019305,MIR340,chr5:179382066-179499118,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019306,XLOC_019306,RASGEF1C,chr5:179527794-179636130,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019311,XLOC_019311,OR2Y1,chr5:180166122-180167058,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019315,XLOC_019315,MIR8089,chr5:180467224-180488523,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019316,XLOC_019316,OR2V1,chr5:180551356-180552304,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019317,XLOC_019317,LOC102577426,chr5:180618045-180618908,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019319,XLOC_019319,MIR4638,chr5:180649565-180649633,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019321,XLOC_019321,SNORD96A,chr5:180663927-180670906,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019322,XLOC_019322,SNORD95,chr5:180663927-180670906,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019326,XLOC_019326,LOC101927691,chr6:868497-876613,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019345,XLOC_019345,LY86,chr6:6346697-6655216,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
XLOC_019353,XLOC_019353,HULC,chr6:8435855-8785678,NULL,KLF4,NOTEST,0,0,0,0,1,1,no
